img_fpath,ours_top_AVE_audio_fpath,w2c_top_AVE_audio_fpath,category,participant,ours_video_path,w2c_video_path,ours_rand_uid,w2c_rand_uid,dataset,ours_top_PSE_audio_fpath,w2c_top_PSE_audio_fpath,first_video_path,second_video_path,first_video_uid,second_video_uid
189262997_f21.png,,,games,P20,final_sampled_400/ours/189262997_f21_ours.mp4,final_sampled_400/w2c_baseline/189262997_f21_W2C.mp4,6b5d4015-b1b7-4725-a945-48260fcedb6e,9efb4349-34b3-4d6f-8e11-ddb15ff8da65,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Communications/Camera/COMCam_Camera Shutter Motorized 35mm Shutters_PSE_OCX_Rjh17_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Aircraft/Aircraft/AEROMil_F16 Thunderbird Jet Fly Over Maneuvers 04 ST1_PSE_KCAC_b6IpA_0.wav,final_sampled_400_PSE/w2c_baseline/189262997_f21_W2C.mp4,final_sampled_400_PSE/ours/189262997_f21_ours.mp4,9efb4349-34b3-4d6f-8e11-ddb15ff8da65,6b5d4015-b1b7-4725-a945-48260fcedb6e
81906350_f21.png,,,metal,P1,final_sampled_400/ours/81906350_f21_ours.mp4,final_sampled_400/w2c_baseline/81906350_f21_W2C.mp4,51ae10c3-6bb7-4c8c-9db4-7d1a98ad1993,af3eb82a-7550-41b6-b3a6-5ecef10ae6d2,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Destruction/Misc/DESTRMisc_Pottery Breaks_PSE_OE_4O81h_3.wav,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Watercraft/Boats/BOATMotr_2007 Hallett 400 Onboard Gradual Deceleration 01 ST2_PSE_KCWC_8duhO_2.wav,final_sampled_400_PSE/ours/81906350_f21_ours.mp4,final_sampled_400_PSE/w2c_baseline/81906350_f21_W2C.mp4,51ae10c3-6bb7-4c8c-9db4-7d1a98ad1993,af3eb82a-7550-41b6-b3a6-5ecef10ae6d2
24103260_f13.png,,,games,P2,final_sampled_400/ours/24103260_f13_ours.mp4,final_sampled_400/w2c_baseline/24103260_f13_W2C.mp4,454d2f93-431c-4aa7-8867-085482d57bea,2111c212-663c-4f5c-a9b6-c39063bc8cc8,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Starter/Destruction/Misc/DESTRMisc_Vehicle Impact_PSE_OS_CdZUp_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Aircraft/Aircraft/AEROMil_F16 Thunderbird Jet Fly Over Maneuvers 04 ST1_PSE_KCAC_b6IpA_0.wav,final_sampled_400_PSE/w2c_baseline/24103260_f13_W2C.mp4,final_sampled_400_PSE/ours/24103260_f13_ours.mp4,2111c212-663c-4f5c-a9b6-c39063bc8cc8,454d2f93-431c-4aa7-8867-085482d57bea
158309056_f24.png,,,water,P3,final_sampled_400/ours/158309056_f24_ours.mp4,final_sampled_400/w2c_baseline/158309056_f24_W2C.mp4,ba164351-60b3-400f-aae2-89881dff4c0c,5b41255a-d54e-45f9-8e9e-190b8c0bde3e,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Weapons/Whip/WEAPWhip_Whip Cracks_PSE_OE_fl53D_23.wav,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Watercraft/Boats/BOATShip_Cape Don Pilot House Door_PSE_KCWC_wSi7f_0.wav,final_sampled_400_PSE/ours/158309056_f24_ours.mp4,final_sampled_400_PSE/w2c_baseline/158309056_f24_W2C.mp4,ba164351-60b3-400f-aae2-89881dff4c0c,5b41255a-d54e-45f9-8e9e-190b8c0bde3e
187927035_f10.png,,,destruction,P4,final_sampled_400/ours/187927035_f10_ours.mp4,final_sampled_400/w2c_baseline/187927035_f10_W2C.mp4,44633eb1-789b-4fd5-a913-6ccdbecd5b68,b0347b87-062e-4952-8542-fd98384a555d,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/Wu Collection - Vehicles - Vol1/2013 Ford F-150/VEHTruck_Ford-150 External Pass By Fast_PSE_WCV1_RaC9l_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Watercraft/Boats/BOATRace_2002 Cigarette Top Gun Hard Acceleration from Idle 01 ST1_PSE_KCWC_faxSK_0.wav,final_sampled_400_PSE/ours/187927035_f10_ours.mp4,final_sampled_400_PSE/w2c_baseline/187927035_f10_W2C.mp4,44633eb1-789b-4fd5-a913-6ccdbecd5b68,b0347b87-062e-4952-8542-fd98384a555d
126613299_f8.png,,,paper,P5,final_sampled_400/ours/126613299_f8_ours.mp4,final_sampled_400/w2c_baseline/126613299_f8_W2C.mp4,5ef90cc5-65e3-424d-8d92-7486338521e1,f40fb9ad-78ca-4d03-84c0-d53c21a14e75,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Wood/Friction/WOODFric_Scratch Wood 2 Fingernails on Door Short Rough 03_PSE_OCX_19BA0_2.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Machines/Communications/Camera/COMCam_Camera Flash Recharge Ascending Sharp Pitch 01_PSE_OM_4Cmzc_2.wav,final_sampled_400_PSE/ours/126613299_f8_ours.mp4,final_sampled_400_PSE/w2c_baseline/126613299_f8_W2C.mp4,5ef90cc5-65e3-424d-8d92-7486338521e1,f40fb9ad-78ca-4d03-84c0-d53c21a14e75
78989118_f0.png,,,glass,P6,final_sampled_400/ours/78989118_f0_ours.mp4,final_sampled_400/w2c_baseline/78989118_f0_W2C.mp4,483e2076-ba88-4028-be3c-2d6dc9941f91,e1b9d20a-df1a-435b-b7bc-f0dae8bd021d,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Water/Bubbles/WATRBubl_Liquid Blurps Splash Water Glug Splish Lapping_PSE_OCX_UTmjW_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Bells/Large/BELLLrg_Bell Ring Deep Soft Impact Long Humming Decay_PSE_OCX_HrOji_0.wav,final_sampled_400_PSE/ours/78989118_f0_ours.mp4,final_sampled_400_PSE/w2c_baseline/78989118_f0_W2C.mp4,483e2076-ba88-4028-be3c-2d6dc9941f91,e1b9d20a-df1a-435b-b7bc-f0dae8bd021d
28033947_f1.png,,,boats,P7,final_sampled_400/ours/28033947_f1_ours.mp4,final_sampled_400/w2c_baseline/28033947_f1_W2C.mp4,80173146-cb80-46d1-bddf-038f707e86a9,fd7fc633-2326-4671-b334-f129b40a0881,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Motors/Electric/MOTRElec_Small Servo Tiny Motor Buzzy_PSE_OX_YVFIt_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/Gen Collection - Vol. 1/Metal/Impact/METLImpt_Strike Bang Hit Ring Weapon_PSE_GEN_qhBe2_0.wav,final_sampled_400_PSE/ours/28033947_f1_ours.mp4,final_sampled_400_PSE/w2c_baseline/28033947_f1_W2C.mp4,80173146-cb80-46d1-bddf-038f707e86a9,fd7fc633-2326-4671-b334-f129b40a0881
131856267_f6.png,,,bells,P8,final_sampled_400/ours/131856267_f6_ours.mp4,final_sampled_400/w2c_baseline/131856267_f6_W2C.mp4,714ace00-4017-4a8f-bf2b-5354b8100fd1,794be963-dd94-43d5-9009-f383fcf6143d,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Communications/Camera/COMCam_Camera Shutter Motorized 35mm Shutters_PSE_OCX_Rjh17_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Bells/Large/BELLLrg_Church Bell Evil Toll Low Airy Rumble_PSE_OCX_5MoxY_0.wav,final_sampled_400_PSE/ours/131856267_f6_ours.mp4,final_sampled_400_PSE/w2c_baseline/131856267_f6_W2C.mp4,714ace00-4017-4a8f-bf2b-5354b8100fd1,794be963-dd94-43d5-9009-f383fcf6143d
107782864_f3.png,,,doors,P9,final_sampled_400/ours/107782864_f3_ours.mp4,final_sampled_400/w2c_baseline/107782864_f3_W2C.mp4,e47414f3-abd4-4294-84ac-e189d0805150,4540a2bc-f134-441c-af5b-e88a6d324dc9,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/Doors/Sounds/DOORSwng_Swinging Service Door Open Squeak Subtle Spring_PSE_DRS_bM5sK_2.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Destruction/Misc/DESTRMisc_Vehicle Impact_PSE_OE_Gf4rt_1.wav,final_sampled_400_PSE/ours/107782864_f3_ours.mp4,final_sampled_400_PSE/w2c_baseline/107782864_f3_W2C.mp4,e47414f3-abd4-4294-84ac-e189d0805150,4540a2bc-f134-441c-af5b-e88a6d324dc9
92372946_f0.png,,,plastic,P10,final_sampled_400/ours/92372946_f0_ours.mp4,final_sampled_400/w2c_baseline/92372946_f0_W2C.mp4,9ec2a255-b879-4e2f-ba4b-f9899cb2adcf,dc38def8-4ff2-4bd2-b88c-7ee47e3d938d,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Wood/Friction/WOODFric_Creaks Hardwood Footsteps CU_PSE_OCX_jmlGs_1.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Doors/Wood/DOORWood_Small Wood Door Open and Close Knob Rattles_PSE_OCX_tY20f_13.wav,final_sampled_400_PSE/ours/92372946_f0_ours.mp4,final_sampled_400_PSE/w2c_baseline/92372946_f0_W2C.mp4,9ec2a255-b879-4e2f-ba4b-f9899cb2adcf,dc38def8-4ff2-4bd2-b88c-7ee47e3d938d
88499492_f9.png,,,tools,P11,final_sampled_400/ours/88499492_f9_ours.mp4,final_sampled_400/w2c_baseline/88499492_f9_W2C.mp4,ece69d8a-5cf5-43a4-a8d9-f828ce274530,ea25036e-d388-4718-9c8a-a4c7cbebf052,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Starter/Destruction/Misc/DESTRMisc_Vehicle Impact_PSE_OS_CdZUp_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Destruction/Misc/DESTRMisc_Vehicle Impact_PSE_OE_Gf4rt_1.wav,final_sampled_400_PSE/ours/88499492_f9_ours.mp4,final_sampled_400_PSE/w2c_baseline/88499492_f9_W2C.mp4,ece69d8a-5cf5-43a4-a8d9-f828ce274530,ea25036e-d388-4718-9c8a-a4c7cbebf052
167403768_f9.png,,,birds,P12,final_sampled_400/ours/167403768_f9_ours.mp4,final_sampled_400/w2c_baseline/167403768_f9_W2C.mp4,7676b31d-6f3a-4ea5-8dec-2bff7d991e2a,df14a0ff-f42d-492e-a1f3-b9fe76b04cec,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Creatures/Birds/Songbird/BIRDSong_Vulture Single Squawks Slowed Down 01_PSE_OC_rUlZC_1.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Creatures/Birds/Songbird/BIRDSong_Canary Constant Squeaks Chirping Singing_PSE_OC_Fl6Lb_12.wav,final_sampled_400_PSE/ours/167403768_f9_ours.mp4,final_sampled_400_PSE/w2c_baseline/167403768_f9_W2C.mp4,7676b31d-6f3a-4ea5-8dec-2bff7d991e2a,df14a0ff-f42d-492e-a1f3-b9fe76b04cec
82350874_f9.png,,,cloth,P13,final_sampled_400/ours/82350874_f9_ours.mp4,final_sampled_400/w2c_baseline/82350874_f9_W2C.mp4,24b83836-7712-4dce-9751-712765c823bf,7bcfb27b-c8f5-4ef5-9dee-b0498317d996,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Wood/Friction/WOODFric_Scratch Wood 2 Fingernails on Door Short Rough 03_PSE_OCX_19BA0_2.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Doors/Wood/DOORWood_Wood Door Slams 01_PSE_OE_qtjAa_17.wav,final_sampled_400_PSE/w2c_baseline/82350874_f9_W2C.mp4,final_sampled_400_PSE/ours/82350874_f9_ours.mp4,7bcfb27b-c8f5-4ef5-9dee-b0498317d996,24b83836-7712-4dce-9751-712765c823bf
82510618_f12.png,,,mechanical,P14,final_sampled_400/ours/82510618_f12_ours.mp4,final_sampled_400/w2c_baseline/82510618_f12_W2C.mp4,b5ee93ef-e950-49f8-9bb1-daa652e7e249,932f82f0-452b-410b-b487-e55682cb8ab0,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/Gen Collection - Vol. 2/Games/GAMECas_Slot Machine Game Sequence Casino CU_PSE_GEN2_tHpxQ_16.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Motors/Combustion/MOTRComb_Boiler Deep Rumble Gurgle Metallic Vibration_PSE_OCX_VuyhP_0.wav,final_sampled_400_PSE/w2c_baseline/82510618_f12_W2C.mp4,final_sampled_400_PSE/ours/82510618_f12_ours.mp4,932f82f0-452b-410b-b487-e55682cb8ab0,b5ee93ef-e950-49f8-9bb1-daa652e7e249
133169392_f0.png,,,beeps,P15,final_sampled_400/ours/133169392_f0_ours.mp4,final_sampled_400/w2c_baseline/133169392_f0_W2C.mp4,1ca7d1ed-4239-43c5-ad18-b01522880fb6,184a87cd-51a4-4f92-96ec-5d769c9b84f1,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Motors/Electric/MOTRElec_Small Servo Tiny Motor Buzzy_PSE_OX_YVFIt_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Bells/Doorbell/BELLDoor_Door Chimes Various Tone Sequences Door Bell_PSE_OX_T4tLZ_19.wav,final_sampled_400_PSE/w2c_baseline/133169392_f0_W2C.mp4,final_sampled_400_PSE/ours/133169392_f0_ours.mp4,184a87cd-51a4-4f92-96ec-5d769c9b84f1,1ca7d1ed-4239-43c5-ad18-b01522880fb6
178947378_f2.png,,,plastic,P16,final_sampled_400/ours/178947378_f2_ours.mp4,final_sampled_400/w2c_baseline/178947378_f2_W2C.mp4,46bcb5dd-e504-4625-a050-9f92390140d4,ca034e1e-3502-4a74-b73d-a782f43ea5c1,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Communications/Camera/COMCam_Camera Shutter Motorized 35mm Shutters_PSE_OCX_Rjh17_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Machines/Medical/MACHMed_Respirator 01_PSE_OE_lq74W_0.wav,final_sampled_400_PSE/ours/178947378_f2_ours.mp4,final_sampled_400_PSE/w2c_baseline/178947378_f2_W2C.mp4,46bcb5dd-e504-4625-a050-9f92390140d4,ca034e1e-3502-4a74-b73d-a782f43ea5c1
184602578_f4.png,,,doors,P17,final_sampled_400/ours/184602578_f4_ours.mp4,final_sampled_400/w2c_baseline/184602578_f4_W2C.mp4,79f541fa-a770-445b-b5ed-5c153cb3aef3,f32c377b-9e0e-43e4-b99e-a2b2ca1032c8,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Drawers/Wood/DRWRWood_Door Open to Atrium and Close Creaks_PSE_OCX_kiEtP_1.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Starter/Bells/Handbell/BELLHand_Bell Rings 02_PSE_OS_dYg2J_13.wav,final_sampled_400_PSE/ours/184602578_f4_ours.mp4,final_sampled_400_PSE/w2c_baseline/184602578_f4_W2C.mp4,79f541fa-a770-445b-b5ed-5c153cb3aef3,f32c377b-9e0e-43e4-b99e-a2b2ca1032c8
114727171_f6.png,,,fire,P18,final_sampled_400/ours/114727171_f6_ours.mp4,final_sampled_400/w2c_baseline/114727171_f6_W2C.mp4,fdd97105-d83d-4782-ac48-bf20da2067f6,5a8b3e05-dd49-4c8c-8d04-89d5c767c9d7,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Motors/Electric/MOTRElec_Small Servo Tiny Motor Buzzy_PSE_OX_YVFIt_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Machines/Bells/Misc/BELLMisc_Oven Timer Clockwork Buzz Bell Ding Ring 03_PSE_OM_qaZG1_0.wav,final_sampled_400_PSE/w2c_baseline/114727171_f6_W2C.mp4,final_sampled_400_PSE/ours/114727171_f6_ours.mp4,5a8b3e05-dd49-4c8c-8d04-89d5c767c9d7,fdd97105-d83d-4782-ac48-bf20da2067f6
163069043_f5.png,,,vegetation,P19,final_sampled_400/ours/163069043_f5_ours.mp4,final_sampled_400/w2c_baseline/163069043_f5_W2C.mp4,cfe4209c-073e-4507-9317-1144c0c2ee02,d3169da6-29ca-44ae-90d7-b894bff86543,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Wood/Friction/WOODFric_Big Tree Creak Fibrous Wooden Swaying Movements 04_PSE_OCX_UtdaK_12.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Machines/Communications/Camera/COMCam_Camera Flash Recharge Ascending Sharp Pitch 01_PSE_OM_4Cmzc_2.wav,final_sampled_400_PSE/ours/163069043_f5_ours.mp4,final_sampled_400_PSE/w2c_baseline/163069043_f5_W2C.mp4,cfe4209c-073e-4507-9317-1144c0c2ee02,d3169da6-29ca-44ae-90d7-b894bff86543
138654095_f8.png,,,foley,P20,final_sampled_400/ours/138654095_f8_ours.mp4,final_sampled_400/w2c_baseline/138654095_f8_W2C.mp4,eacb693e-c66d-4ee3-aaaa-7af5e5582970,6cf05fbc-6562-420c-9875-f229c03f974d,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Destruction/Misc/DESTRMisc_Pottery Breaks_PSE_OE_4O81h_3.wav,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Aircraft/Aircraft/AEROMil_F16 Thunderbird Jet Fly Over Maneuvers 04 ST1_PSE_KCAC_b6IpA_0.wav,final_sampled_400_PSE/w2c_baseline/138654095_f8_W2C.mp4,final_sampled_400_PSE/ours/138654095_f8_ours.mp4,6cf05fbc-6562-420c-9875-f229c03f974d,eacb693e-c66d-4ee3-aaaa-7af5e5582970
124638626_f5.png,,,plastic,P1,final_sampled_400/ours/124638626_f5_ours.mp4,final_sampled_400/w2c_baseline/124638626_f5_W2C.mp4,c1e988fb-c296-4d7b-9e42-7915371d06ef,15757d72-2dbb-43af-9bd2-ed5d993ab84e,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Destruction/Misc/DESTRMisc_Pottery Shards CU Movement Multiple Drops_PSE_OX_0s9g7_3.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Machines/Communications/Camera/COMCam_Camera Flash Recharge Ascending Sharp Pitch 01_PSE_OM_4Cmzc_2.wav,final_sampled_400_PSE/w2c_baseline/124638626_f5_W2C.mp4,final_sampled_400_PSE/ours/124638626_f5_ours.mp4,15757d72-2dbb-43af-9bd2-ed5d993ab84e,c1e988fb-c296-4d7b-9e42-7915371d06ef
181751887_f8.png,,,bullets,P2,final_sampled_400/ours/181751887_f8_ours.mp4,final_sampled_400/w2c_baseline/181751887_f8_W2C.mp4,063777ac-6712-455b-9def-b597d11478dd,8a352a39-88a3-4ca2-8902-c5c7d4c82356,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Guns - Pro/Guns/Automatic/GUNAuto_M60 Belt Fed Machine Gun Gunshot 269 17 M1_PSE_KCGP_pO7bC_5.wav,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Guns - Pro/Guns/Rifle/GUNRif_Colt M4 Carbine Rifle Gunshots 02 24 M6_PSE_KCGP_YO98E_7.wav,final_sampled_400_PSE/w2c_baseline/181751887_f8_W2C.mp4,final_sampled_400_PSE/ours/181751887_f8_ours.mp4,8a352a39-88a3-4ca2-8902-c5c7d4c82356,063777ac-6712-455b-9def-b597d11478dd
80145264_f4.png,,,doors,P3,final_sampled_400/ours/80145264_f4_ours.mp4,final_sampled_400/w2c_baseline/80145264_f4_W2C.mp4,425561a1-8c90-40c4-a58f-590394ec10e1,f7524fe5-a094-4c7b-ace9-cbeeb4ad331c,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/Doors/Sounds/DOORSwng_Swinging Service Door Open Squeak Subtle Spring_PSE_DRS_bM5sK_2.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Beeps/General/BEEP_Department Store Tones Short Soft Pinging Bells 03_PSE_OCX_cBqe9_2.wav,final_sampled_400_PSE/w2c_baseline/80145264_f4_W2C.mp4,final_sampled_400_PSE/ours/80145264_f4_ours.mp4,f7524fe5-a094-4c7b-ace9-cbeeb4ad331c,425561a1-8c90-40c4-a58f-590394ec10e1
53213328_f10.png,,,weapons,P4,final_sampled_400/ours/53213328_f10_ours.mp4,final_sampled_400/w2c_baseline/53213328_f10_W2C.mp4,959ba143-7e2d-4a60-ada4-0d035344325b,ab11a9f0-f5b7-4382-9357-965651b9aca2,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Warfare/Bullets/Shell/BLLTShel_Bullet Casing Empty Shells Dropped_PSE_OW_b7KJC_7.wav,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Aircraft/Aircraft/AEROMil_F16 Thunderbird Jet Fly Over Maneuvers 04 ST1_PSE_KCAC_b6IpA_0.wav,final_sampled_400_PSE/w2c_baseline/53213328_f10_W2C.mp4,final_sampled_400_PSE/ours/53213328_f10_ours.mp4,ab11a9f0-f5b7-4382-9357-965651b9aca2,959ba143-7e2d-4a60-ada4-0d035344325b
123036651_f3.png,,,objects,P5,final_sampled_400/ours/123036651_f3_ours.mp4,final_sampled_400/w2c_baseline/123036651_f3_W2C.mp4,fb349b0e-09dd-4f5d-adae-ad417e12da89,625f69ea-92e2-44df-95a0-6a72c2688f4e,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Wood/Friction/WOODFric_Creaks Hardwood Footsteps CU_PSE_OCX_jmlGs_1.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Wood/Misc/WOODMisc_Bump Bang Wood Big Wood Post into Concrete_PSE_OCX_R7zMV_14.wav,final_sampled_400_PSE/ours/123036651_f3_ours.mp4,final_sampled_400_PSE/w2c_baseline/123036651_f3_W2C.mp4,fb349b0e-09dd-4f5d-adae-ad417e12da89,625f69ea-92e2-44df-95a0-6a72c2688f4e
94420817_f14.png,,,wood,P6,final_sampled_400/ours/94420817_f14_ours.mp4,final_sampled_400/w2c_baseline/94420817_f14_W2C.mp4,06004c15-5963-41f1-bc45-e198ec83c888,99f1465f-51a9-40c3-add6-a73e88212352,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Wood/Friction/WOODFric_Creaks Hardwood Footsteps CU_PSE_OCX_jmlGs_1.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Destruction/Misc/DESTRMisc_Vehicle Impact_PSE_OE_Gf4rt_1.wav,final_sampled_400_PSE/ours/94420817_f14_ours.mp4,final_sampled_400_PSE/w2c_baseline/94420817_f14_W2C.mp4,06004c15-5963-41f1-bc45-e198ec83c888,99f1465f-51a9-40c3-add6-a73e88212352
99469585_f0.png,,,vehicles,P7,final_sampled_400/ours/99469585_f0_ours.mp4,final_sampled_400/w2c_baseline/99469585_f0_W2C.mp4,12a933d1-0872-4a55-83de-3d932f978d43,0024fcdb-ccca-4364-a75e-6800349289e1,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Aircraft/Prop/AEROProp_Beechcraft Debonair Prop Plane Door Creak_PSE_OX_wWTIP_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Doors/Wood/DOORWood_Small Wood Door Open and Close Knob Rattles_PSE_OCX_tY20f_13.wav,final_sampled_400_PSE/ours/99469585_f0_ours.mp4,final_sampled_400_PSE/w2c_baseline/99469585_f0_W2C.mp4,12a933d1-0872-4a55-83de-3d932f978d43,0024fcdb-ccca-4364-a75e-6800349289e1
91917960_f14.png,,,trains,P8,final_sampled_400/ours/91917960_f14_ours.mp4,final_sampled_400/w2c_baseline/91917960_f14_W2C.mp4,f0d3727e-9de3-4eec-97c3-942a879cc0b1,1bcd6b66-07c5-4048-adf9-80e5ce28e2c4,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/Sound Mountain Collection - Vol.1/Trains/TRNDiesl_Train Onboard Exterior Ride Rail Clack_PSE_SMV1_DeIWY_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Guns/Automatic/GUNAuto_Machine Gun MP5 HK94 3 Short Bursts_PSE_OX_ADkqw_2.wav,final_sampled_400_PSE/w2c_baseline/91917960_f14_W2C.mp4,final_sampled_400_PSE/ours/91917960_f14_ours.mp4,1bcd6b66-07c5-4048-adf9-80e5ce28e2c4,f0d3727e-9de3-4eec-97c3-942a879cc0b1
115811806_f7.png,,,water,P9,final_sampled_400/ours/115811806_f7_ours.mp4,final_sampled_400/w2c_baseline/115811806_f7_W2C.mp4,efb4c2a4-d8b8-4156-8b31-975c5166517f,b41e6c1f-489e-459b-a11a-1026c1d259b1,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Water/Bubbles/WATRBubl_Liquid Blurps Splash Water Glug Splish Lapping_PSE_OCX_UTmjW_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Bells/Handbell/BELLHand_Bell Single Ding Dull Clacks Hand Held Ringing 03_PSE_OCX_LmNkt_0.wav,final_sampled_400_PSE/w2c_baseline/115811806_f7_W2C.mp4,final_sampled_400_PSE/ours/115811806_f7_ours.mp4,b41e6c1f-489e-459b-a11a-1026c1d259b1,efb4c2a4-d8b8-4156-8b31-975c5166517f
145020531_f9.png,,,water,P10,final_sampled_400/ours/145020531_f9_ours.mp4,final_sampled_400/w2c_baseline/145020531_f9_W2C.mp4,489df861-0e3f-470c-8bd2-8b91af33b923,a679b281-9d00-45ce-9787-a8b24cc619e5,PSE,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Destruction/Misc/DESTRMisc_Pottery Breaks_PSE_OE_4O81h_3.wav,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Aircraft/Aircraft/AEROMil_F16 Thunderbird Jet Fly Over Maneuvers 04 ST1_PSE_KCAC_b6IpA_0.wav,final_sampled_400_PSE/ours/145020531_f9_ours.mp4,final_sampled_400_PSE/w2c_baseline/145020531_f9_W2C.mp4,489df861-0e3f-470c-8bd2-8b91af33b923,a679b281-9d00-45ce-9787-a8b24cc619e5
