img_fpath,ours_top_PSE_audio_fpath,w2c_top_PSE_audio_fpath,category,participant,ours_rand_uid,w2c_rand_uid,ours_video_path,w2c_video_path
52426389_f8.png,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Vol. 1/Tools/Hand/TOOLHand_Chip Log Double Head Axe Clunk 38 01 ST3_PSE_KCV1_IPsY7_13.wav,PSE_audio_dataset_split_filtered_JAN23_16k/Sonomar Collection - Blacksmith/Metal/Impact/METLImpt_Impacts Hammer Anvil Heavy Resonant 050 B_PSE_SONBSM_El8Ia_0.wav,tools,P14,e21b4c40-2b72-46f6-ba8b-a1d7cdfb1d5e,688284dd-180c-4d11-af57-3301bf06596d,final_sampled_400/ours/52426389_f8_ours.mp4,final_sampled_400/w2c_baseline/52426389_f8_W2C.mp4
46748224_f9.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Machines/Clocks/Tick/CLOCKTick_Clock Tick Large Steady Tick Tocks Reverberant_PSE_OM_q6MCD_27.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Machines/Bells/Misc/BELLMisc_Oven Timer Clockwork Buzz Bell Ding Ring 03_PSE_OM_qaZG1_0.wav,clocks,P15,6fc45f53-5ab3-4c49-b3d1-bbfb2af6fee4,9df69f55-acfe-4c9a-9490-dac29445152e,final_sampled_400/ours/46748224_f9_ours.mp4,final_sampled_400/w2c_baseline/46748224_f9_W2C.mp4
40246922_f5.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Foley/Misc/FOLYMisc_Head Slaps with Hand on Top of Head Taps Smacks_PSE_OX_3weiW_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Machines/Communications/Camera/COMCam_Camera Flash Recharge Ascending Sharp Pitch 01_PSE_OM_4Cmzc_2.wav,foley,P16,80392c51-241e-48eb-afd9-668264a09e2d,9b535133-19a0-45d9-8b08-f23174e7f726,final_sampled_400/ours/40246922_f5_ours.mp4,final_sampled_400/w2c_baseline/40246922_f5_W2C.mp4
183437006_f16.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Aircraft/Jet/AEROJet_Mitsubishi MU2 Idle 06_PSE_OCX_CtSGz_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Liquid & Mud/Movement/LIQMvmt_Snake Short Movements Slimy_PSE_OCX_xtK1W_5.wav,aircraft,P17,a31db8b2-2108-4950-86e9-98a0713fc447,e54248ad-6e31-4cc7-b91c-3169e8d9c4a3,final_sampled_400/ours/183437006_f16_ours.mp4,final_sampled_400/w2c_baseline/183437006_f16_W2C.mp4
93626389_f4.png,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Guns - Pro/Guns/Automatic/GUNAuto_M60 Belt Fed Machine Gun Gunshot 269 17 M1_PSE_KCGP_pO7bC_5.wav,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Guns - Pro/Guns/Automatic/GUNAuto_M60 Belt Fed Machine Gun Gunshot 269 17 M1_PSE_KCGP_pO7bC_5.wav,bullets,P18,2b41d275-6b74-40c7-a656-09987bd99cb6,81c30957-35f5-488e-bafc-76c85990dfcc,final_sampled_400/ours/93626389_f4_ours.mp4,final_sampled_400/w2c_baseline/93626389_f4_W2C.mp4
31267961_f0.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Wood/Friction/WOODFric_Creaks Hardwood Footsteps CU_PSE_OCX_jmlGs_1.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Warfare/Weapons/Sword/WEAPSwrd_Sword Hits Sharp Metal Clanks Ringing_PSE_OW_1Tqdz_1.wav,chains,P19,dfd6610c-3c47-45a3-9fa7-42f6ea7b9a6a,e530097e-b304-4878-a1b4-9a023af578d5,final_sampled_400/ours/31267961_f0_ours.mp4,final_sampled_400/w2c_baseline/31267961_f0_W2C.mp4
179870751_f0.png,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Watercraft/Boats/BOATShip_HMS Rose Raising Sails Tack Movements_PSE_KCWC_7mrP3_28.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Machines/Communications/Camera/COMCam_Camera Flash Recharge Ascending Sharp Pitch 01_PSE_OM_4Cmzc_2.wav,boats,P20,ea78a95d-0bd1-4861-825e-35d5764ba7be,3e531a1c-e44c-4684-918a-1eecdf5e2ca3,final_sampled_400/ours/179870751_f0_ours.mp4,final_sampled_400/w2c_baseline/179870751_f0_W2C.mp4
88411597_f12.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Destruction/Misc/DESTRMisc_Pottery Breaks_PSE_OE_4O81h_3.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Destruction/Misc/DESTRMisc_Vehicle Impact_PSE_OE_68lAD_3.wav,metal,P1,0ed5a2b5-2cea-463d-ad25-ee52e97d928f,9b608e12-268c-4d19-8ab1-0ad834573684,final_sampled_400/ours/88411597_f12_ours.mp4,final_sampled_400/w2c_baseline/88411597_f12_W2C.mp4
117824274_f3.png,PSE_audio_dataset_split_filtered_JAN23_16k/Doors/Sounds/DOORSwng_Swinging Service Door Open Squeak Subtle Spring_PSE_DRS_bM5sK_2.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Machines/Bells/Misc/BELLMisc_Oven Timer Clockwork Buzz Bell Ding Ring 03_PSE_OM_qaZG1_0.wav,drawers,P2,cd6fe70b-9e51-401b-89a9-b91cd26635cd,b30cd930-8cd0-4c58-aeac-b5353caa4520,final_sampled_400/ours/117824274_f3_ours.mp4,final_sampled_400/w2c_baseline/117824274_f3_W2C.mp4
96970596_f6.png,PSE_audio_dataset_split_filtered_JAN23_16k/Doors/Sounds/DOORSwng_Swinging Service Door Open Squeak Subtle Spring_PSE_DRS_bM5sK_2.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Destruction/Misc/DESTRMisc_Vehicle Impact_PSE_OE_Gf4rt_1.wav,drawers,P3,be52038e-dd01-4b50-a02b-e7edff832ddd,5b6450ec-762d-4800-921b-21940fad4361,final_sampled_400/ours/96970596_f6_ours.mp4,final_sampled_400/w2c_baseline/96970596_f6_W2C.mp4
49531565_f1.png,PSE_audio_dataset_split_filtered_JAN23_16k/Anime/Lasers/LASRBeam_Dangerous Fluctuation TAPE_PSE_ANI_eVcDq_2.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Bells/Handbell/BELLHand_Desk Bell Rings_PSE_OE_sEW9m_3.wav,lasers,P4,9399052e-1132-4018-bc2c-d054a03a8b8f,8c67f30a-7688-4073-b64b-a7337a89744a,final_sampled_400/ours/49531565_f1_ours.mp4,final_sampled_400/w2c_baseline/49531565_f1_W2C.mp4
147489078_f11.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Communications/Camera/COMCam_Camera Shutter Motorized 35mm Shutters_PSE_OCX_Rjh17_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Liquid & Mud/Misc/LIQMisc_Chunk Suck Short Wet Backwards Sucks_PSE_OX_oxM1b_8.wav,clocks,P5,3e1f7b3d-2fe4-4165-a548-7facb1a25b9c,319cd61d-6b18-4b8c-84c2-54170fb57aa1,final_sampled_400/ours/147489078_f11_ours.mp4,final_sampled_400/w2c_baseline/147489078_f11_W2C.mp4
157763567_f23.png,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Guns - Pro/Guns/Automatic/GUNAuto_M60 Belt Fed Machine Gun Gunshot 269 17 M1_PSE_KCGP_pO7bC_5.wav,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Guns - Pro/Guns/Pistol/GUNPis_Glock 19 Semi Auto Pistol Gunshots 02 08-02 ST3_PSE_KCGP_3xVSh_4.wav,guns,P6,9ce42c48-11af-4cc4-91c5-dadf84144091,74ddd282-c17c-4127-96d9-9da31180e1e6,final_sampled_400/ours/157763567_f23_ours.mp4,final_sampled_400/w2c_baseline/157763567_f23_W2C.mp4
111207077_f0.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Chains/Movement/CHAINMvmt_Chain Large Necklace Grab Pull_PSE_OX_7G5fN_2.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Bells/Doorbell/BELLDoor_Door Chimes Various Tone Sequences Door Bell_PSE_OX_T4tLZ_9.wav,objects,P7,92c3068a-d36d-4eb4-98e7-fbe60b0eeeab,6524c959-a56e-4e8a-bfd6-442e8358f17c,final_sampled_400/ours/111207077_f0_ours.mp4,final_sampled_400/w2c_baseline/111207077_f0_W2C.mp4
158253633_f4.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Machines/Clocks/Tick/CLOCKTick_Clock Tick Large Steady Tick Tocks Reverberant_PSE_OM_q6MCD_27.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Bells/Doorbell/BELLDoor_Door Chimes Various Tone Sequences Door Bell_PSE_OX_T4tLZ_19.wav,clocks,P8,78352874-a5a8-4937-8ca5-58fef9711f6e,cf792eaa-01f8-4df2-a769-bd654c2f9ac4,final_sampled_400/ours/158253633_f4_ours.mp4,final_sampled_400/w2c_baseline/158253633_f4_W2C.mp4
92412781_f0.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Bells/Doorbell/BELLDoor_Synth Chimes Single and Double Hits Ring 07_PSE_OCX_gyqIQ_4.wav,PSE_audio_dataset_split_filtered_JAN23_16k/Gen Collection - Vol. 1/Metal/Impact/METLImpt_Strike Bang Hit Ring Weapon_PSE_GEN_qhBe2_0.wav,bells,P9,704a0e47-f67b-4d0b-b3ad-f6e180cfc5ed,36e03760-18b1-4fb6-a07f-67e85722698b,final_sampled_400/ours/92412781_f0_ours.mp4,final_sampled_400/w2c_baseline/92412781_f0_W2C.mp4
189231102_f7.png,PSE_audio_dataset_split_filtered_JAN23_16k/Doors/Sounds/DOORSwng_Swinging Service Door Open Squeak Subtle Spring_PSE_DRS_bM5sK_2.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Communications/Telephone/COMTelph_Cordless Phone Ringing Beeps_PSE_OX_hlWTx_9.wav,drawers,P10,0bd50964-6fd3-4314-ab5f-38b90ff1b46e,aa6d4f3d-b4a0-40ed-857c-2842fc4000ac,final_sampled_400/ours/189231102_f7_ours.mp4,final_sampled_400/w2c_baseline/189231102_f7_W2C.mp4
182778037_f18.png,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Watercraft/Boats/BOATShip_HMS Rose Raising Sails Tack Movements_PSE_KCWC_7mrP3_5.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Trains/Subway/TRNSbwy_New York City Apartment 25th Floor 01_PSE_OCX_WlTZf_0.wav,boats,P11,09cbf053-80b2-46bf-91ac-9486bcf049bc,aaa6b234-6725-4dbd-a6b2-b69a6e2e41a8,final_sampled_400/ours/182778037_f18_ours.mp4,final_sampled_400/w2c_baseline/182778037_f18_W2C.mp4
48935977_f11.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Destruction/Misc/DESTRMisc_Pottery Breaks_PSE_OE_4O81h_3.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Destruction/Misc/DESTRMisc_Vehicle Impact_PSE_OE_Gf4rt_1.wav,glass,P12,500f7732-a151-48bb-aa78-1de2a724b190,3632fb03-2876-4ae9-ba2c-0626ef7e85a3,final_sampled_400/ours/48935977_f11_ours.mp4,final_sampled_400/w2c_baseline/48935977_f11_W2C.mp4
184896728_f0.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Communications/Camera/COMCam_Camera Shutter Motorized 35mm Shutters_PSE_OCX_Rjh17_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Machines/Communications/Camera/COMCam_Camera Flash Recharge Ascending Sharp Pitch 01_PSE_OM_4Cmzc_2.wav,paper,P13,c762a6ad-5ec0-48c2-9167-3b3ecd4a316d,e654ee32-aa14-4d94-99ac-910dae33007f,final_sampled_400/ours/184896728_f0_ours.mp4,final_sampled_400/w2c_baseline/184896728_f0_W2C.mp4
123250344_f0.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Aircraft/Prop/AEROProp_Beechcraft Debonair Prop Plane Door Creak_PSE_OX_wWTIP_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Liquid & Mud/Movement/LIQMvmt_Snake Short Movements Slimy_PSE_OCX_xtK1W_5.wav,vehicles,P14,4357a18d-42dc-4295-8e74-ed96ec68e055,5bae8190-8e0f-4fc2-9c01-425432759e07,final_sampled_400/ours/123250344_f0_ours.mp4,final_sampled_400/w2c_baseline/123250344_f0_W2C.mp4
123514655_f0.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Starter/Destruction/Misc/DESTRMisc_Vehicle Impact_PSE_OS_CdZUp_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Machines/Communications/Camera/COMCam_Camera Flash Recharge Ascending Sharp Pitch 01_PSE_OM_4Cmzc_2.wav,glass,P15,a93ef362-751b-4b4a-9596-5a64f99e019c,b2a5ad8a-93d0-4d09-8033-c5e48ae63b0b,final_sampled_400/ours/123514655_f0_ours.mp4,final_sampled_400/w2c_baseline/123514655_f0_W2C.mp4
100282622_f5.png,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Guns - Pro/Guns/Automatic/GUNAuto_M60 Belt Fed Machine Gun Gunshot 269 17 M1_PSE_KCGP_pO7bC_5.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Guns/Pistol/GUNPis_Gun Blank Ammunition_PSE_OE_rxMbG_1.wav,guns,P16,99b3d65c-83fb-4f58-9d54-8421ffadb5f2,beab7f67-6916-461d-957d-0285e862952f,final_sampled_400/ours/100282622_f5_ours.mp4,final_sampled_400/w2c_baseline/100282622_f5_W2C.mp4
103993408_f10.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Chains/Movement/CHAINMvmt_Chain Large Necklace Grab Pull_PSE_OX_7G5fN_2.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Wood/Misc/WOODMisc_Bump Bang Wood Big Wood Post into Concrete_PSE_OCX_R7zMV_14.wav,chains,P17,8f740b19-3c92-48b0-8497-27eabad5a190,c55af33a-3327-468b-9490-1358e31a7f76,final_sampled_400/ours/103993408_f10_ours.mp4,final_sampled_400/w2c_baseline/103993408_f10_W2C.mp4
179239323_f12.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Communications/Camera/COMCam_Camera Shutter Motorized 35mm Shutters_PSE_OCX_Rjh17_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Aircraft/Aircraft/AEROMil_F16 Thunderbird Jet Fly Over Maneuvers 04 ST1_PSE_KCAC_b6IpA_0.wav,cloth,P18,16eac54f-51a0-4473-97c7-40c679eeedea,84bdc9b8-d366-4e00-9ea4-734083e76e0c,final_sampled_400/ours/179239323_f12_ours.mp4,final_sampled_400/w2c_baseline/179239323_f12_W2C.mp4
186482759_f0.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Aircraft/Prop/AEROProp_Beechcraft Debonair Prop Plane Door Creak_PSE_OX_wWTIP_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Machines/Communications/Camera/COMCam_Camera Flash Recharge Ascending Sharp Pitch 01_PSE_OM_4Cmzc_2.wav,wood,P19,713a560b-f41f-46d9-8024-ad33741eb6b0,045a594c-6b70-477d-9020-e1aea12a2720,final_sampled_400/ours/186482759_f0_ours.mp4,final_sampled_400/w2c_baseline/186482759_f0_W2C.mp4
191414423_f4.png,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Guns - Pro/Guns/Automatic/GUNAuto_M60 Belt Fed Machine Gun Gunshot 269 17 M1_PSE_KCGP_pO7bC_5.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Bells/Handbell/BELLHand_Bell Single Ding Dull Clacks Hand Held Ringing 03_PSE_OCX_LmNkt_0.wav,air,P20,6a31e0ac-fba4-4fc3-8db6-71e776451d7e,5778377c-0153-4a42-a57a-1e463cf245d4,final_sampled_400/ours/191414423_f4_ours.mp4,final_sampled_400/w2c_baseline/191414423_f4_W2C.mp4
106402751_f0.png,PSE_audio_dataset_split_filtered_JAN23_16k/Gen Collection - Vol. 2/Games/GAMECas_Slot Machine Game Sequence Casino Jack Machine_PSE_GEN2_bzqEc_10.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Machines/Communications/Camera/COMCam_Camera Flash Recharge Ascending Sharp Pitch 01_PSE_OM_4Cmzc_2.wav,games,P1,c54a86e4-4624-4fff-8763-302c116f9ba4,c4e702f2-6a82-4ba6-b09d-19512ad35d5c,final_sampled_400/ours/106402751_f0_ours.mp4,final_sampled_400/w2c_baseline/106402751_f0_W2C.mp4
125175279_f9.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Water/Bubbles/WATRBubl_Liquid Blurps Splash Water Glug Splish Lapping_PSE_OCX_UTmjW_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Machines/Communications/Camera/COMCam_Camera Flash Recharge Ascending Sharp Pitch 01_PSE_OM_4Cmzc_2.wav,liquid & mud,P2,8a8806f0-5e8b-4ab5-a8fb-6246463a059f,74b6b676-ae7e-4c65-ba43-93d001c061ce,final_sampled_400/ours/125175279_f9_ours.mp4,final_sampled_400/w2c_baseline/125175279_f9_W2C.mp4
49317339_f6.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Aircraft/Prop/AEROProp_Beechcraft Debonair Prop Plane Door Creak_PSE_OX_wWTIP_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Bullets/Impact/BLLTImpt_Bullet Impact_PSE_OE_hFK4E_3.wav,destruction,P3,037f2e64-8343-4108-bcc1-9ddab83970d4,dff57ce1-5d65-4772-8e5b-fc7fb58fa6ae,final_sampled_400/ours/49317339_f6_ours.mp4,final_sampled_400/w2c_baseline/49317339_f6_W2C.mp4
43703238_f6.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Communications/Camera/COMCam_Camera Shutter Motorized 35mm Shutters_PSE_OCX_Rjh17_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Guns - Pro/Guns/Pistol/GUNPis_Glock 19 Semi Auto Pistol Gunshots 02 08-02 ST3_PSE_KCGP_3xVSh_4.wav,bullets,P4,92277f2e-e072-4c98-83b9-8e6b8784ebc0,8f5a16d4-d5cb-455a-9172-cb688ea2542e,final_sampled_400/ours/43703238_f6_ours.mp4,final_sampled_400/w2c_baseline/43703238_f6_W2C.mp4
157677141_f10.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Communications/Telephone/COMTelph_Merlin Phone Ringing Short and Long Bursts_PSE_OCX_8VCjR_5.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Bells/Large/BELLLrg_Church Bell Evil Toll Low Airy Rumble_PSE_OCX_5MoxY_0.wav,cloth,P5,72144ad9-ab72-4d12-a1b4-8ebb637ffb9d,471172da-565f-4e56-a6f8-e185c27e418c,final_sampled_400/ours/157677141_f10_ours.mp4,final_sampled_400/w2c_baseline/157677141_f10_W2C.mp4
19449884_f13.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Motors/Electric/MOTRElec_Small Servo Tiny Motor Mostly Short Bursts_PSE_OX_MAi62_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Metal/Impact/METLImpt_Metal Bowl Hits Metallic Ring Handling 11_PSE_OCX_Pxd6o_0.wav,tools,P6,7e27066a-2053-4b0f-a33c-934b55d876d6,4ee20bf4-9720-4a1d-95f6-418775dd0ca7,final_sampled_400/ours/19449884_f13_ours.mp4,final_sampled_400/w2c_baseline/19449884_f13_W2C.mp4
157678741_f0.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Foley/Misc/FOLYMisc_Head Slaps with Hand on Top of Head Taps Smacks_PSE_OX_3weiW_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Bells/Large/BELLLrg_Bell Ring Impact Clunking Muted Hit Crashing_PSE_OCX_cEFlb_0.wav,air,P7,9243783c-46c9-49f1-8f9c-8f6898483995,c840a731-4616-44d9-8951-97fafc15df92,final_sampled_400/ours/157678741_f0_ours.mp4,final_sampled_400/w2c_baseline/157678741_f0_W2C.mp4
121765105_f4.png,PSE_audio_dataset_split_filtered_JAN23_16k/Gen Collection - Vol. 2/Games/GAMECas_Slot Machine Game Sequence Casino CU_PSE_GEN2_tHpxQ_16.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Machines/Medical/MACHMed_Respirator 01_PSE_OE_lq74W_0.wav,games,P8,bbce9a39-7b4b-4133-bbb0-f8f4504c2769,22fc5fed-f6ab-467c-ac06-fde434160d7e,final_sampled_400/ours/121765105_f4_ours.mp4,final_sampled_400/w2c_baseline/121765105_f4_W2C.mp4
53599035_f5.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Communications/Telephone/COMTelph_Merlin Phone Ringing Short and Long Bursts_PSE_OCX_8VCjR_5.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Machines/Medical/MACHMed_Respirator 01_PSE_OE_lq74W_0.wav,communications,P9,3b0c4952-eb3e-451a-8838-28d4f7fea7dd,d1e9d9d1-c0b1-48b9-8d9b-46f3a3ba27b0,final_sampled_400/ours/53599035_f5_ours.mp4,final_sampled_400/w2c_baseline/53599035_f5_W2C.mp4
184244879_f6.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Communications/Camera/COMCam_Camera Shutter Motorized 35mm Shutters_PSE_OCX_Rjh17_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Vol. 1/Weapons/Whip/WEAPWhip_Bullwhip Constant Swinging Whooshing Airy 01_PSE_KCV1_AeTVB_5.wav,communications,P10,6294de38-ed64-4421-9a0e-776bdd79a545,7c4fce61-3bb8-45ff-a0a4-6df1fe8cfff3,final_sampled_400/ours/184244879_f6_ours.mp4,final_sampled_400/w2c_baseline/184244879_f6_W2C.mp4
184716085_f14.png,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Guns - Pro/Guns/Rifle/GUNRif_FN FAL 308 Battle Rifle Int Gunshots 03 77-02 M3_PSE_KCGP_UfY60_2.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Weapons/Arrow/WEAPArro_Crossbow Fire_PSE_OE_I9t5g_5.wav,aircraft,P11,ab1bc945-f4f9-42f6-a96d-0f24db6ad1fa,2279d1bc-676d-415b-8d05-da8391394578,final_sampled_400/ours/184716085_f14_ours.mp4,final_sampled_400/w2c_baseline/184716085_f14_W2C.mp4
123899687_f2.png,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Guns - Pro/Guns/Automatic/GUNAuto_M60 Belt Fed Machine Gun Gunshot 269 17 M1_PSE_KCGP_pO7bC_5.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Guns/Pistol/GUNPis_Gun Blank Ammunition_PSE_OE_rxMbG_1.wav,guns,P12,9338ad9b-a062-44fa-adf1-d3c7cf7d36af,dcedcb35-0f95-489f-a257-28b943198af2,final_sampled_400/ours/123899687_f2_ours.mp4,final_sampled_400/w2c_baseline/123899687_f2_W2C.mp4
105430108_f6.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Motors/Electric/MOTRElec_Small Servo Tiny Motor Buzzy_PSE_OX_YVFIt_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Bullets/Impact/BLLTImpt_Bullet Impact_PSE_OE_hFK4E_3.wav,motors,P13,dfc5f2ec-5822-4d64-9dd2-ea5accc4bd52,5c6d39ca-0d85-4f3f-8de9-563c14a68af8,final_sampled_400/ours/105430108_f6_ours.mp4,final_sampled_400/w2c_baseline/105430108_f6_W2C.mp4
179792643_f4.png,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Guns - Pro/Guns/Pistol/GUNPis_Smith Wesson Scofield Revolver Single Gunshots 05 26 ST1_PSE_KCGP_a9VlQ_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Weapons/Arrow/WEAPArro_Crossbow Fire_PSE_OE_I9t5g_5.wav,bullets,P14,84dbabb0-a207-42df-9476-45604752ae68,396dc3d2-f8e7-418c-b07d-3e342cbc7478,final_sampled_400/ours/179792643_f4_ours.mp4,final_sampled_400/w2c_baseline/179792643_f4_W2C.mp4
128389341_f1.png,PSE_audio_dataset_split_filtered_JAN23_16k/Gen Collection - Vol. 2/Games/GAMECas_Slot Machine Game Sequence Casino Jack Machine_PSE_GEN2_bzqEc_10.wav,PSE_audio_dataset_split_filtered_JAN23_16k/King Collection - Aircraft/Aircraft/AEROMil_F16 Thunderbird Jet Fly Over Maneuvers 04 ST1_PSE_KCAC_b6IpA_0.wav,games,P15,e7af61fb-4bc3-49c0-b348-0f1a2bd34ea5,f61e26c9-b2ee-4d69-b50e-7914fa910f7f,final_sampled_400/ours/128389341_f1_ours.mp4,final_sampled_400/w2c_baseline/128389341_f1_W2C.mp4
128555796_f1.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Expanded/Animals/Cat Domestic/ANMLCat_Cat Siamese Irritating Meows_PSE_OX_p319A_0.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Machines/Communications/Camera/COMCam_Camera Flash Recharge Ascending Sharp Pitch 01_PSE_OM_4Cmzc_2.wav,animals,P16,df6bde13-032f-43c2-b112-955db2a92293,e96d7e8e-44f6-4e17-8e1f-2cf5239c146d,final_sampled_400/ours/128555796_f1_ours.mp4,final_sampled_400/w2c_baseline/128555796_f1_W2C.mp4
188968331_f8.png,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Essentials/Destruction/Misc/DESTRMisc_Pottery Breaks_PSE_OE_4O81h_3.wav,PSE_audio_dataset_split_filtered_JAN23_16k/The Odyssey Collection - Complete - Exclusive/Bells/Handbell/BELLHand_Memorial Bell Shop_PSE_OCX_Yoiqv_2.wav,destruction,P17,dce6ee3f-5c2f-41b2-b51e-f20cf1d6fb01,75d6db8a-f4b0-46b6-9a7a-84b3a42efe9d,final_sampled_400/ours/188968331_f8_ours.mp4,final_sampled_400/w2c_baseline/188968331_f8_W2C.mp4
